timestamp,method,name,response_time_ms,status,error
2026-03-23T15:45:44.583406+05:30,GET,GET /health/,559.49,ok,
2026-03-23T15:45:45.064060+05:30,GET,GET /jobs/stats/,35.6,ok,
2026-03-23T15:45:45.082834+05:30,GET,GET /health/,35.11,ok,
2026-03-23T15:45:46.411054+05:30,GET,GET /jobs/stats/,33.44,ok,
2026-03-23T15:45:46.737809+05:30,GET,GET /jobs/stats/,26.85,ok,
2026-03-23T15:45:47.059673+05:30,GET,GET /health/,30.56,ok,
2026-03-23T15:45:47.761116+05:30,GET,GET /jobs/stats/,30.76,ok,
2026-03-23T15:45:48.064186+05:30,GET,GET /jobs/stats/,36.13,ok,
2026-03-23T15:45:48.169305+05:30,GET,GET /jobs/stats/,34.68,ok,
2026-03-23T15:45:49.497317+05:30,GET,GET /health/,26.33,ok,
2026-03-23T15:45:49.654973+05:30,GET,GET /jobs/stats/,29.61,ok,
2026-03-23T15:45:49.721847+05:30,GET,GET /jobs/stats/,31.89,ok,
2026-03-23T15:45:50.050162+05:30,GET,GET /jobs/stats/,31.24,ok,
2026-03-23T15:45:50.094500+05:30,GET,GET /health/,36.69,ok,
2026-03-23T15:45:50.271258+05:30,GET,GET /jobs/stats/,31.95,ok,
2026-03-23T15:45:50.468817+05:30,GET,GET /health/,29.46,ok,
2026-03-23T15:45:50.489728+05:30,GET,GET /health/,45.55,ok,
2026-03-23T15:45:50.494883+05:30,GET,GET /jobs/stats/,34.48,ok,
2026-03-23T15:45:50.585159+05:30,GET,GET /health/,25.82,ok,
2026-03-23T15:45:51.080567+05:30,GET,GET /jobs/stats/,29.67,ok,
2026-03-23T15:45:51.195968+05:30,GET,GET /jobs/stats/,26.73,ok,
2026-03-23T15:45:51.278833+05:30,GET,GET /health/,54.39,ok,
2026-03-23T15:45:51.697298+05:30,GET,GET /jobs/stats/,27.96,ok,
2026-03-23T15:45:52.071754+05:30,GET,GET /jobs/stats/,40.55,ok,
2026-03-23T15:45:52.146851+05:30,GET,GET /health/,25.77,ok,
2026-03-23T15:45:52.341346+05:30,GET,GET /health/,27.08,ok,
2026-03-23T15:45:52.684941+05:30,GET,GET /health/,34.54,ok,
2026-03-23T15:45:52.957878+05:30,GET,GET /health/,29.31,ok,
2026-03-23T15:45:53.015445+05:30,GET,GET /health/,26.07,ok,
2026-03-23T15:45:53.069397+05:30,GET,GET /jobs/stats/,37.81,ok,
2026-03-23T15:45:53.219581+05:30,GET,GET /health/,42.94,ok,
2026-03-23T15:45:53.238127+05:30,GET,GET /jobs/stats/,41.76,ok,
2026-03-23T15:45:53.288584+05:30,GET,GET /jobs/stats/,39.92,ok,
2026-03-23T15:45:53.310412+05:30,GET,GET /health/,39.97,ok,
2026-03-23T15:45:53.736894+05:30,GET,GET /health/,33.79,ok,
2026-03-23T15:45:53.760821+05:30,GET,GET /health/,32.19,ok,
2026-03-23T15:45:54.053235+05:30,GET,GET /health/,30.68,ok,
2026-03-23T15:45:54.291026+05:30,GET,GET /jobs/stats/,27.64,ok,
2026-03-23T15:45:54.592322+05:30,GET,GET /jobs/stats/,34.99,ok,
2026-03-23T15:45:54.663901+05:30,GET,GET /health/,29.88,ok,
2026-03-23T15:45:54.737382+05:30,GET,GET /jobs/stats/,39.42,ok,
2026-03-23T15:45:54.740954+05:30,GET,GET /health/,34.03,ok,
2026-03-23T15:45:54.797130+05:30,GET,GET /jobs/stats/,43.35,ok,
2026-03-23T15:45:55.090926+05:30,GET,GET /jobs/stats/,52.33,ok,
2026-03-23T15:45:55.278332+05:30,GET,GET /health/,47.33,ok,
2026-03-23T15:45:55.432038+05:30,GET,GET /health/,56.75,ok,
2026-03-23T15:45:55.469500+05:30,GET,GET /jobs/stats/,65.34,ok,
2026-03-23T15:45:55.490120+05:30,GET,GET /jobs/stats/,59.45,ok,
2026-03-23T15:45:55.873775+05:30,GET,GET /health/,41.83,ok,
2026-03-23T15:45:55.930685+05:30,GET,GET /health/,36.47,ok,
2026-03-23T15:45:56.090421+05:30,GET,GET /jobs/stats/,45.37,ok,
2026-03-23T15:45:56.653511+05:30,GET,GET /jobs/stats/,35.97,ok,
2026-03-23T15:45:56.903511+05:30,GET,GET /jobs/stats/,36.52,ok,
2026-03-23T15:45:57.062764+05:30,GET,GET /health/,28.47,ok,
2026-03-23T15:45:57.109174+05:30,GET,GET /jobs/stats/,43.89,ok,
2026-03-23T15:45:57.121822+05:30,GET,GET /jobs/stats/,46.69,ok,
2026-03-23T15:45:57.163602+05:30,GET,GET /health/,36.33,ok,
2026-03-23T15:45:57.501801+05:30,GET,GET /health/,42.05,ok,
2026-03-23T15:45:57.597169+05:30,GET,GET /health/,36.66,ok,
2026-03-23T15:45:57.733342+05:30,GET,GET /health/,36.32,ok,
2026-03-23T15:45:57.781695+05:30,GET,GET /health/,33.54,ok,
2026-03-23T15:45:57.885650+05:30,GET,GET /health/,34.76,ok,
2026-03-23T15:45:57.952919+05:30,GET,GET /jobs/stats/,38.26,ok,
2026-03-23T15:45:58.102419+05:30,GET,GET /jobs/stats/,38.39,ok,
2026-03-23T15:45:58.316442+05:30,GET,GET /health/,30.05,ok,
2026-03-23T15:45:59.386227+05:30,GET,GET /health/,82.55,ok,
2026-03-23T15:45:59.425435+05:30,GET,GET /health/,86.11,ok,
2026-03-23T15:45:59.428782+05:30,GET,GET /health/,149.28,ok,
2026-03-23T15:45:59.460117+05:30,GET,GET /jobs/stats/,158.97,ok,
2026-03-23T15:45:59.460450+05:30,GET,GET /health/,191.97,ok,
2026-03-23T15:45:59.460696+05:30,GET,GET /jobs/stats/,153.3,ok,
2026-03-23T15:45:59.685169+05:30,GET,GET /health/,38.29,ok,
2026-03-23T15:45:59.690619+05:30,GET,GET /health/,28.6,ok,
2026-03-23T15:45:59.866580+05:30,GET,GET /jobs/stats/,36.69,ok,
2026-03-23T15:46:00.011415+05:30,GET,GET /jobs/stats/,31.65,ok,
2026-03-23T15:46:00.320115+05:30,GET,GET /health/,30.16,ok,
2026-03-23T15:46:00.425691+05:30,GET,GET /health/,33.31,ok,
2026-03-23T15:46:00.541337+05:30,GET,GET /health/,40.95,ok,
2026-03-23T15:46:00.915441+05:30,GET,GET /jobs/stats/,35.38,ok,
2026-03-23T15:46:01.112140+05:30,GET,GET /jobs/stats/,35.88,ok,
2026-03-23T15:46:01.212812+05:30,GET,GET /health/,27.97,ok,
2026-03-23T15:46:01.494760+05:30,GET,GET /health/,27.27,ok,
2026-03-23T15:46:01.588960+05:30,GET,GET /health/,54.64,ok,
2026-03-23T15:46:02.096813+05:30,GET,GET /health/,62.32,ok,
2026-03-23T15:46:02.109985+05:30,GET,GET /jobs/stats/,58.55,ok,
2026-03-23T15:46:02.122550+05:30,GET,GET /health/,42.85,ok,
2026-03-23T15:46:02.560808+05:30,GET,GET /health/,32.57,ok,
2026-03-23T15:46:02.707052+05:30,GET,GET /health/,34.41,ok,
2026-03-23T15:46:02.808721+05:30,GET,GET /health/,29.75,ok,
2026-03-23T15:46:03.372627+05:30,GET,GET /health/,23.77,ok,
2026-03-23T15:46:03.624921+05:30,GET,GET /health/,28.48,ok,
2026-03-23T15:46:03.641472+05:30,GET,GET /health/,30.54,ok,
2026-03-23T15:46:03.716543+05:30,GET,GET /health/,31.67,ok,
2026-03-23T15:46:03.800138+05:30,GET,GET /jobs/stats/,26.95,ok,
2026-03-23T15:46:04.249887+05:30,GET,GET /jobs/stats/,28.15,ok,
2026-03-23T15:46:04.405841+05:30,GET,GET /health/,34.95,ok,
2026-03-23T15:46:04.517507+05:30,GET,GET /health/,32.42,ok,
2026-03-23T15:46:04.831361+05:30,GET,GET /health/,33.97,ok,
2026-03-23T15:46:04.878073+05:30,GET,GET /health/,31.13,ok,
2026-03-23T15:46:05.313901+05:30,GET,GET /health/,31.23,ok,
2026-03-23T15:46:05.988624+05:30,GET,GET /jobs/stats/,30.66,ok,
2026-03-23T15:46:06.054019+05:30,GET,GET /jobs/stats/,29.9,ok,
2026-03-23T15:46:06.067307+05:30,GET,GET /jobs/stats/,38.68,ok,
2026-03-23T15:46:06.127026+05:30,GET,GET /health/,29.02,ok,
2026-03-23T15:46:06.140779+05:30,GET,GET /health/,31.3,ok,
2026-03-23T15:46:06.178613+05:30,GET,GET /health/,49.71,ok,
2026-03-23T15:46:06.196816+05:30,GET,GET /jobs/stats/,41.79,ok,
2026-03-23T15:46:06.213030+05:30,GET,GET /health/,55.03,ok,
2026-03-23T15:46:06.246835+05:30,GET,GET /health/,32.32,ok,
2026-03-23T15:46:06.778682+05:30,GET,GET /jobs/stats/,30.85,ok,
2026-03-23T15:46:07.097288+05:30,GET,GET /jobs/stats/,31.83,ok,
2026-03-23T15:46:07.129181+05:30,GET,GET /jobs/stats/,24.98,ok,
2026-03-23T15:46:07.187790+05:30,GET,GET /health/,38.96,ok,
2026-03-23T15:46:07.199932+05:30,GET,GET /health/,32.36,ok,
2026-03-23T15:46:07.367196+05:30,GET,GET /health/,26.62,ok,
2026-03-23T15:46:07.524127+05:30,GET,GET /jobs/stats/,28.83,ok,
2026-03-23T15:46:08.047338+05:30,GET,GET /health/,24.91,ok,
2026-03-23T15:46:08.229813+05:30,GET,GET /health/,24.87,ok,
2026-03-23T15:46:08.492798+05:30,GET,GET /health/,32.07,ok,
2026-03-23T15:46:08.625701+05:30,GET,GET /health/,27.84,ok,
2026-03-23T15:46:08.683961+05:30,GET,GET /jobs/stats/,31.54,ok,
2026-03-23T15:46:08.822832+05:30,GET,GET /jobs/stats/,27.0,ok,
2026-03-23T15:46:08.913446+05:30,GET,GET /health/,30.21,ok,
2026-03-23T15:46:09.017171+05:30,GET,GET /jobs/stats/,33.89,ok,
2026-03-23T15:46:09.054734+05:30,GET,GET /jobs/stats/,28.06,ok,
2026-03-23T15:46:09.090503+05:30,GET,GET /health/,32.34,ok,
2026-03-23T15:46:09.215489+05:30,GET,GET /health/,24.94,ok,
2026-03-23T15:46:09.471467+05:30,GET,GET /jobs/stats/,28.85,ok,
2026-03-23T15:46:09.548012+05:30,GET,GET /health/,27.13,ok,
2026-03-23T15:46:09.589326+05:30,GET,GET /health/,43.7,ok,
2026-03-23T15:46:09.598951+05:30,GET,GET /jobs/stats/,46.7,ok,
2026-03-23T15:46:09.944662+05:30,GET,GET /health/,34.84,ok,
2026-03-23T15:46:09.991912+05:30,GET,GET /health/,27.82,ok,
2026-03-23T15:46:10.093047+05:30,GET,GET /jobs/stats/,41.52,ok,
2026-03-23T15:46:10.096703+05:30,GET,GET /jobs/stats/,46.91,ok,
2026-03-23T15:46:10.891463+05:30,GET,GET /jobs/stats/,29.99,ok,
2026-03-23T15:46:10.925782+05:30,GET,GET /health/,29.85,ok,
2026-03-23T15:46:11.020878+05:30,GET,GET /jobs/stats/,47.63,ok,
2026-03-23T15:46:11.225848+05:30,GET,GET /health/,28.61,ok,
2026-03-23T15:46:11.276071+05:30,GET,GET /jobs/stats/,26.3,ok,
2026-03-23T15:46:11.435096+05:30,GET,GET /jobs/stats/,35.52,ok,
2026-03-23T15:46:11.551397+05:30,GET,GET /health/,27.53,ok,
2026-03-23T15:46:11.891955+05:30,GET,GET /jobs/stats/,45.15,ok,
2026-03-23T15:46:12.153733+05:30,GET,GET /jobs/stats/,45.62,ok,
2026-03-23T15:46:12.162433+05:30,GET,GET /jobs/stats/,73.08,ok,
2026-03-23T15:46:13.172193+05:30,GET,GET /jobs/stats/,48.21,ok,
2026-03-23T15:46:13.196696+05:30,GET,GET /jobs/stats/,66.25,ok,
2026-03-23T15:46:13.271898+05:30,GET,GET /health/,29.14,ok,
2026-03-23T15:46:13.437479+05:30,GET,GET /jobs/stats/,28.52,ok,
2026-03-23T15:46:13.612060+05:30,GET,GET /health/,28.58,ok,
2026-03-23T15:46:13.744287+05:30,GET,GET /jobs/stats/,27.44,ok,
2026-03-23T15:46:13.807608+05:30,GET,GET /jobs/stats/,33.54,ok,
2026-03-23T15:46:13.902634+05:30,GET,GET /health/,32.64,ok,
2026-03-23T15:46:13.917927+05:30,GET,GET /health/,37.6,ok,
2026-03-23T15:46:14.463595+05:30,GET,GET /health/,30.24,ok,
2026-03-23T15:46:14.671766+05:30,GET,GET /jobs/stats/,30.19,ok,
2026-03-23T15:46:14.784751+05:30,GET,GET /jobs/stats/,31.16,ok,
2026-03-23T15:46:14.998661+05:30,GET,GET /health/,26.15,ok,
2026-03-23T15:46:15.144810+05:30,GET,GET /health/,25.1,ok,
2026-03-23T15:46:15.304669+05:30,GET,GET /health/,28.45,ok,
2026-03-23T15:46:15.344483+05:30,GET,GET /health/,25.77,ok,
2026-03-23T15:46:15.583650+05:30,GET,GET /jobs/stats/,38.16,ok,
2026-03-23T15:46:15.799899+05:30,GET,GET /jobs/stats/,31.89,ok,
2026-03-23T15:46:16.078702+05:30,GET,GET /health/,33.2,ok,
2026-03-23T15:46:16.311131+05:30,GET,GET /jobs/stats/,31.58,ok,
2026-03-23T15:46:16.842808+05:30,GET,GET /health/,28.67,ok,
2026-03-23T15:46:17.120817+05:30,GET,GET /jobs/stats/,31.1,ok,
2026-03-23T15:46:17.264074+05:30,GET,GET /health/,34.13,ok,
2026-03-23T15:46:17.471385+05:30,GET,GET /jobs/stats/,42.88,ok,
2026-03-23T15:46:17.500405+05:30,GET,GET /jobs/stats/,39.46,ok,
2026-03-23T15:46:17.674281+05:30,GET,GET /jobs/stats/,34.05,ok,
2026-03-23T15:46:17.765599+05:30,GET,GET /health/,28.65,ok,
2026-03-23T15:46:17.893513+05:30,GET,GET /jobs/stats/,43.42,ok,
2026-03-23T15:46:18.016723+05:30,GET,GET /health/,38.3,ok,
2026-03-23T15:46:18.203568+05:30,GET,GET /jobs/stats/,43.47,ok,
2026-03-23T15:46:18.341058+05:30,GET,GET /health/,30.45,ok,
2026-03-23T15:46:18.513243+05:30,GET,GET /jobs/stats/,49.55,ok,
2026-03-23T15:46:18.882653+05:30,GET,GET /health/,28.33,ok,
2026-03-23T15:46:19.007598+05:30,GET,GET /health/,24.71,ok,
2026-03-23T15:46:19.480164+05:30,GET,GET /health/,37.45,ok,
2026-03-23T15:46:19.927691+05:30,GET,GET /health/,34.26,ok,
2026-03-23T15:46:20.155402+05:30,GET,GET /jobs/stats/,37.19,ok,
2026-03-23T15:46:20.282736+05:30,GET,GET /jobs/stats/,39.04,ok,
2026-03-23T15:46:20.773927+05:30,GET,GET /health/,31.24,ok,
2026-03-23T15:46:21.040452+05:30,GET,GET /health/,25.67,ok,
2026-03-23T15:46:21.284500+05:30,GET,GET /jobs/stats/,27.01,ok,
2026-03-23T15:46:21.535896+05:30,GET,GET /jobs/stats/,28.22,ok,
2026-03-23T15:46:21.615812+05:30,GET,GET /jobs/stats/,41.47,ok,
2026-03-23T15:46:21.739969+05:30,GET,GET /jobs/stats/,35.6,ok,
2026-03-23T15:46:22.025839+05:30,GET,GET /jobs/stats/,43.53,ok,
2026-03-23T15:46:22.088744+05:30,GET,GET /jobs/stats/,36.62,ok,
2026-03-23T15:46:22.169131+05:30,GET,GET /health/,32.83,ok,
2026-03-23T15:46:22.306336+05:30,GET,GET /health/,30.01,ok,
2026-03-23T15:46:22.497498+05:30,GET,GET /health/,52.65,ok,
2026-03-23T15:46:22.596751+05:30,GET,GET /jobs/stats/,35.37,ok,
2026-03-23T15:46:22.728306+05:30,GET,GET /health/,60.07,ok,
2026-03-23T15:46:22.731589+05:30,GET,GET /health/,49.15,ok,
2026-03-23T15:46:22.907501+05:30,GET,GET /jobs/stats/,35.08,ok,
2026-03-23T15:46:23.177466+05:30,GET,GET /jobs/stats/,40.42,ok,
2026-03-23T15:46:23.219543+05:30,GET,GET /health/,27.58,ok,
2026-03-23T15:46:23.529280+05:30,GET,GET /jobs/stats/,34.9,ok,
2026-03-23T15:46:23.618856+05:30,GET,GET /jobs/stats/,31.65,ok,
2026-03-23T15:46:23.686831+05:30,GET,GET /jobs/stats/,34.45,ok,
2026-03-23T15:46:23.722930+05:30,GET,GET /health/,31.13,ok,
2026-03-23T15:46:23.833378+05:30,GET,GET /health/,30.01,ok,
2026-03-23T15:46:24.146568+05:30,GET,GET /health/,26.31,ok,
2026-03-23T15:46:24.609226+05:30,GET,GET /jobs/stats/,34.33,ok,
2026-03-23T15:46:24.844326+05:30,GET,GET /health/,42.65,ok,
2026-03-23T15:46:24.900184+05:30,GET,GET /health/,41.32,ok,
2026-03-23T15:46:25.049446+05:30,GET,GET /jobs/stats/,32.59,ok,
2026-03-23T15:46:25.307421+05:30,GET,GET /health/,31.33,ok,
2026-03-23T15:46:25.318177+05:30,GET,GET /jobs/stats/,28.11,ok,
2026-03-23T15:46:25.360318+05:30,GET,GET /health/,28.51,ok,
2026-03-23T15:46:25.542425+05:30,GET,GET /health/,32.91,ok,
2026-03-23T15:46:26.017888+05:30,GET,GET /health/,30.83,ok,
2026-03-23T15:46:26.230115+05:30,GET,GET /health/,25.42,ok,
2026-03-23T15:46:26.277779+05:30,GET,GET /jobs/stats/,30.22,ok,
2026-03-23T15:46:26.430797+05:30,GET,GET /jobs/stats/,49.95,ok,
2026-03-23T15:46:26.443250+05:30,GET,GET /jobs/stats/,53.05,ok,
2026-03-23T15:46:26.460876+05:30,GET,GET /jobs/stats/,50.43,ok,
2026-03-23T15:46:26.587159+05:30,GET,GET /jobs/stats/,37.4,ok,
2026-03-23T15:46:26.890791+05:30,GET,GET /health/,37.88,ok,
2026-03-23T15:46:26.950572+05:30,GET,GET /jobs/stats/,48.25,ok,
2026-03-23T15:46:27.210074+05:30,GET,GET /health/,27.41,ok,
2026-03-23T15:46:27.434011+05:30,GET,GET /jobs/stats/,28.77,ok,
2026-03-23T15:46:27.725421+05:30,GET,GET /health/,26.86,ok,
2026-03-23T15:46:27.911032+05:30,GET,GET /health/,27.78,ok,
2026-03-23T15:46:28.376422+05:30,GET,GET /jobs/stats/,34.87,ok,
2026-03-23T15:46:28.398506+05:30,GET,GET /health/,37.72,ok,
2026-03-23T15:46:28.540920+05:30,GET,GET /jobs/stats/,27.52,ok,
2026-03-23T15:46:28.568085+05:30,GET,GET /health/,23.69,ok,
2026-03-23T15:46:28.716607+05:30,GET,GET /jobs/stats/,25.29,ok,
2026-03-23T15:46:28.815418+05:30,GET,GET /health/,24.91,ok,
2026-03-23T15:46:29.257019+05:30,GET,GET /health/,25.23,ok,
2026-03-23T15:46:29.401641+05:30,GET,GET /jobs/stats/,35.1,ok,
2026-03-23T15:46:29.627250+05:30,GET,GET /health/,32.41,ok,
2026-03-23T15:46:29.668122+05:30,GET,GET /health/,30.47,ok,
2026-03-23T15:46:29.775111+05:30,GET,GET /jobs/stats/,35.21,ok,
2026-03-23T15:46:29.881574+05:30,GET,GET /health/,34.72,ok,
2026-03-23T15:46:30.085875+05:30,GET,GET /health/,40.25,ok,
2026-03-23T15:46:30.328402+05:30,GET,GET /health/,24.9,ok,
2026-03-23T15:46:30.630303+05:30,GET,GET /health/,29.41,ok,
2026-03-23T15:46:30.667592+05:30,GET,GET /jobs/stats/,35.74,ok,
